headline_url,headline_text,date_published,metadata_text,page_url
https://www.rcmp-grc.gc.ca/en/news/2019/impaired-driver-arrested-running-stop-sign-corner-brook,Impaired driver arrested after running stop sign in Corner Brook,2019-05-14T11:45:00Z,"May 14, 2019 — Corner Brook, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/gander-woman-arrested-impaired-driving-notre-dame-junction,Gander woman arrested for impaired driving near Notre Dame Junction,2019-05-14T11:30:00Z,"May 14, 2019 — Lewisporte, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/two-deceased-single-vehicle-collision-charges-pending-driver,Two deceased in single-vehicle collision; charges pending against driver,2019-05-13T23:30:00Z,"May 13, 2019 — Whitehorse, Yukon",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/haines-junction-rcmp-looking-identify-suspect-attempted-b-e,Haines Junction RCMP looking to identify suspect in attempted B & E,2019-05-13T22:45:00Z,"May 13, 2019 — Haines Junction, Yukon",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/nt-rcmp-federal-investigations-unit-make-substantial-cocaine-seizure,NT RCMP Federal Investigations Unit make substantial cocaine seizure,2019-05-13T20:30:00Z,"May 13, 2019 — Yellowknife, Northwest Territories",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/suspect-two-yellowknife-robberies-arrested,Suspect in two Yellowknife robberies arrested,2019-05-13T19:15:00Z,"May 13, 2019 — Yellowknife , Northwest Territories",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/rcmp-investigating-shots-fired-a-residence,RCMP investigating after shots fired at a residence,2019-05-13T19:15:00Z,"May 13, 2019 — Holmesville, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/construction-zone-traffic-blitz-results-a-dozen-charges,Construction zone traffic blitz results in fines for more than a dozen motorists,2019-05-13T18:45:00Z,"May 13, 2019 — Saint-André, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/canada-road-safety-week-2019-0,Canada Road Safety Week 2019,2019-05-13T18:45:00Z,"May 13, 2019 — Winnipeg, Manitoba",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/national-road-safety-week-and-impaired-driving-enforcement-day,National Road Safety Week and Impaired Driving Enforcement Day,2019-05-13T18:15:00Z,"May 13, 2019 — Iqaluit, Nunavut",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/rcmp-officers-pull-child-out-snow-crevice,RCMP officers pull child out snow crevice,2019-05-13T17:45:00Z,"May 13, 2019 — Cambridge Bay, Nunavut",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/canada-road-safety-week-2019,Canada Road Safety Week 2019,2019-05-13T17:45:00Z,"May 13, 2019 — Gander, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/24-year-old-man-dies-atv-incident-cambridge-bay,24 year old man dies in ATV incident in Cambridge Bay,2019-05-13T17:45:00Z,"May 13, 2019 — Cambridge Bay, Nunavut",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/rcmp-commissioner-brenda-lucki-inspect-2019-musical-ride,RCMP Commissioner Brenda Lucki to Inspect 2019 Musical Ride,2019-05-13T16:45:00Z,"May 13, 2019 — Ottawa, Ontario Media advisory NCR",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/two-vehicle-collision-trout-river-results-arrest-impaired-driver,Two-vehicle collision in Trout River results in arrest of impaired driver,2019-05-13T16:15:00Z,"May 13, 2019 — Rocky Harbour, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/fort-saskatchewan-rcmp-trafficcrime-reduction-unit-lay-drug-charges,Fort Saskatchewan RCMP Traffic/Crime Reduction Unit lay drug charges,2019-05-13T15:45:00Z,"May 13, 2019 — Fort Saskatchewan, Alberta",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/grande-prairie-rcmp-lay-charges-search-warrant-0,Grande Prairie RCMP Lay Charges Following Search Warrant,2019-05-13T15:45:00Z,"May 13, 2019 — Grande Prairie, Alberta",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/rcmp-arrest-impaired-driver-goose-bay,RCMP arrest impaired driver in Goose Bay,2019-05-13T15:00:00Z,"May 13, 2019 — Happy Valley-Goose Bay, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/grand-falls-windsor-rcmp-reminds-residents-lock-vehicles,Grand Falls-Windsor RCMP reminds residents to lock their vehicles,2019-05-13T15:00:00Z,"May 13, 2019 — Grand Falls-Windsor, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/bay-roberts-rcmp-responds-serious-motor-vehicle-collision-bishops-cove,Bay Roberts RCMP responds to serious motor vehicle collision in Bishop's Cove,2019-05-13T14:30:00Z,"May 13, 2019 — Bay Roberts, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/kings-district-rcmp-charge-man-roadside-checkstop-weekend,Kings District RCMP charge man at roadside checkstop this past weekend,2019-05-13T14:30:00Z,"May 13, 2019 — Orwell, Prince Edward Island",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/rcmp-investigating-hit-and-run-left-man-injured,RCMP investigating hit and run that left one man injured,2019-05-13T14:15:00Z,"May 13, 2019 — Esgenoôpetitj First Nation, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/west-prince-rcmp-investigating-hit-and-run-incident-saturday-alberton-pe,"West Prince RCMP investigating Hit and Run incident on Saturday, Alberton, PE",2019-05-13T14:15:00Z,"May 13, 2019 — Alberton, Prince Edward Island",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/man-charged-connection-armed-robbery,Man charged in connection with armed robbery,2019-05-13T13:30:00Z,"May 13, 2019 — Esgenoôpetitj First Nation, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/homicide-raymond-paul-chase-remains-unsolved,Homicide of Raymond Paul Chase remains unsolved,2019-05-13T13:00:00Z,"May 13, 2019 — Dartmouth, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/meet-nova-scotia-rcmp-national-police-week,Meet your Nova Scotia RCMP during National Police Week,2019-05-13T12:45:00Z,"May 13, 2019 — Dartmouth, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/police-continue-investigate-the-murder-jerell-aaron-wright,Police continue to investigate the murder of Jerell Aaron Wright,2019-05-13T12:30:00Z,"May 13, 2019 — North Preston, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/police-investigate-incidents-shots-fired-parked-vehicles,Police investigate incidents of shots fired at parked vehicles,2019-05-11T15:30:00Z,"May 11, 2019 — Weymouth, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/gods-lake-narrows-rcmp-respond-a-disturbance-and-disarm-suspect,Gods Lake Narrows RCMP respond to a disturbance and disarm suspect,2019-05-10T20:30:00Z,"May 10, 2019 — Gods Lake Narrows, Manitoba",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/selkirk-rcmp-looking-missing-female,Selkirk RCMP looking for missing female,2019-05-10T20:00:00Z,"May 10, 2019 — Selkirk, Manitoba",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/family-credits-traffic-stop-rcmp-saving-mans-life,Family credits traffic stop by RCMP for saving man's life,2019-05-10T19:45:00Z,"May 10, 2019 — St. John's, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/human-remains-located-the-yukon-river,Human remains located in the Yukon River,2019-05-10T19:30:00Z,"May 10, 2019 — Whitehorse, Yukon",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/rcmp-seeks-publics-assistance-overnight-stabbing-happy-valley-goose-bay,RCMP seeks public's assistance after overnight stabbing in Happy Valley-Goose Bay,2019-05-10T19:30:00Z,"May 10, 2019 — Happy Valley-Goose Bay, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/tractor-trailer-driver-arrested-drug-impaired-driving,Tractor-trailer driver arrested for drug-impaired driving,2019-05-10T19:15:00Z,"May 10, 2019 — Goffs, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/rcmp-laloche-external-investigation-request,RCMP La Loche External investigation request,2019-05-10T19:00:00Z,"May 10, 2019 — La Loche, Saskatchewan",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/bay-roberts-rcmp-addresses-concerns-vehicle-modifications,Bay Roberts RCMP addresses concerns over vehicle modifications,2019-05-10T19:00:00Z,"May 10, 2019 — Bay Roberts, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/bay-roberts-rcmp-responds-report-child-not-properly-restrained-driver-faces-additional,Bay Roberts RCMP responds to report of child not properly restrained; driver faces additional charges and vehicle seizure,2019-05-10T18:00:00Z,"May 10, 2019 — Bay Roberts, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/police-investigating-theft-electrical-panel-abandoned-school-baie-verte,Police investigating theft of electrical panel from abandoned school in Baie Verte,2019-05-10T17:45:00Z,"May 10, 2019 — Baie Verte, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/codiac-rcmp-seek-witnesses-fatal-crash,Codiac RCMP seek witnesses to fatal crash,2019-05-10T17:15:00Z,"May 10, 2019 — Moncton, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/inuvik-rcmp-asking-publics-assistance-possible-stabbing,Inuvik RCMP asking for public's assistance in possible stabbing,2019-05-10T17:00:00Z,"May 10, 2019 — Inuvik, Northwest Territories",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/man-charged-connection-robbery-and-assault,Man charged in connection with robbery and assault,2019-05-10T16:00:00Z,"May 10, 2019 — Moncton, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/rcmp-investigates-stolen-truck,RCMP investigates stolen truck,2019-05-10T15:30:00Z,"May 10, 2019 — Lake Echo, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/rcmp-attends-the-milton-good-neighbours-community-day-the-26th-year-row,RCMP attends the Milton Good Neighbours Community Day for the 26th year in row,2019-05-10T14:30:00Z,"May 10, 2019 — Milton, Ontario",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/can-make-a-difference-help-keep-border-and-waterways-safe,You can make a difference to help keep our border and waterways safe,2019-05-10T13:15:00Z,"May 10, 2019 — Stoney Creek, Ontario Media advisory",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/saskatchewan-internet-child-exploitation-ice-unit-charges-laid-0,Saskatchewan Internet Child Exploitation (ICE) Unit: Charges laid,2019-05-10T13:00:00Z,"May 10, 2019 — North Battleford, Saskatchewan",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/sudden-death-determined-be-non-suspicious,Sudden death determined to be non-suspicious,2019-05-10T12:45:00Z,"May 10, 2019 — Antigonish , Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/two-missing-teens-gander-have-been-located,Two missing teens from Gander have been located,2019-05-10T12:15:00Z,"May 10, 2019 — Gander, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/gander-rcmp-seeks-publics-assistance-locating-two-missing-teens,Gander RCMP seeks public's assistance locating two missing teens,2019-05-09T20:15:00Z,"May 9, 2019 — Gander, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=122
https://www.rcmp-grc.gc.ca/en/news/2019/rcmp-asking-help-finding-stolen-side-side,RCMP asking for help in finding stolen side-by-side,2019-05-09T19:00:00Z,"May 9, 2019 — Mactaquac, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=123
https://www.rcmp-grc.gc.ca/en/news/2019/police-investigate-shots-fired-0,Police investigate shots fired,2019-05-09T18:15:00Z,"May 9, 2019 — North Preston, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=123
https://www.rcmp-grc.gc.ca/en/news/2019/rcmp-resumes-search-missing-grand-falls-windsor-man,RCMP resumes search for missing Grand Falls-Windsor man,2019-05-09T18:00:00Z,"May 9, 2019 — Grand Falls-Windsor, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=123
https://www.rcmp-grc.gc.ca/en/news/2019/78-year-old-man-dies-two-vehicle-collision,78-year-old man dies following two-vehicle collision,2019-05-09T18:00:00Z,"May 9, 2019 — Hébert, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=123
https://www.rcmp-grc.gc.ca/en/news/2019/rcmp-arrest-five-people-seize-counterfeit-money-and-drugs,"RCMP arrest five people, seize counterfeit money and drugs",2019-05-09T17:45:00Z,"May 9, 2019 — Scoudouc, N.B., New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=123
https://www.rcmp-grc.gc.ca/en/news/2019/madd-canada-inducts-seven-rcmp-officers-nl-nick-coates-impaired-driving-team,MADD Canada inducts seven RCMP officers from NL into Nick Coates Impaired Driving Team,2019-05-09T17:45:00Z,"May 9, 2019 — St. John's, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=123
https://www.rcmp-grc.gc.ca/en/news/2019/man-charged-child-pornography-offences,Man charged with child pornography offences,2019-05-09T17:45:00Z,"May 9, 2019 — Stewiacke, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=123
https://www.rcmp-grc.gc.ca/en/news/2019/drayton-valley-rcmp-arrest-male-canada-wide-warrant-execute-search-warrant,Drayton Valley RCMP arrest male on Canada-wide warrant - Execute search warrant,2019-05-09T17:30:00Z,"May 9, 2019 — Drayton Valley, Alberta",https://www.rcmp-grc.gc.ca/en/news?page=123
https://www.rcmp-grc.gc.ca/en/news/2019/assistant-commissioner-mark-fishers-change-command-speech,Assistant Commissioner Mark Fisher's Change of Command Statement,2019-05-09T17:30:00Z,"May 9, 2019 — Regina, Saskatchewan Statement",https://www.rcmp-grc.gc.ca/en/news?page=123
https://www.rcmp-grc.gc.ca/en/news/2019/grand-falls-windsor-man-arrested-rash-thefts-area-0,Grand Falls-Windsor man arrested for rash of thefts in area,2019-05-09T17:30:00Z,"May 9, 2019 — Grand Falls-Windsor, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=123
https://www.rcmp-grc.gc.ca/en/news/2019/portage-prairie-rcmp-respond-stabbing,Portage la Prairie RCMP respond to stabbing,2019-05-09T17:00:00Z,"May 9, 2019 — Portage la Prairie, Manitoba",https://www.rcmp-grc.gc.ca/en/news?page=123
https://www.rcmp-grc.gc.ca/en/news/2019/assistant-commissioner-mark-fisher-officially-sworn-the-34th-commanding-officer-rcmp,Assistant Commissioner Mark Fisher officially sworn in as the 34th Commanding Officer of Saskatchewan RCMP,2019-05-09T17:00:00Z,"May 9, 2019 — Regina, Saskatchewan",https://www.rcmp-grc.gc.ca/en/news?page=123
https://www.rcmp-grc.gc.ca/en/news/2019/grand-falls-windsor-man-arrested-rash-thefts-area,Baie Verte RCMP seize ATV following complaints of aggressive driver in La Scie,2019-05-09T17:00:00Z,"May 9, 2019 — Baie Verte, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=123
https://www.rcmp-grc.gc.ca/en/news/2019/single-vehicle-crash-claims-the-life-94-year-old-man,Single-vehicle crash claims the life of 94-year-old man,2019-05-09T16:00:00Z,"May 9, 2019 — Tracadie, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=123
https://www.rcmp-grc.gc.ca/en/news/2019/contraband-tobacco-and-vehicle-seizure-summerstown-crtf,Contraband tobacco and vehicle seizure in Summerstown: CRTF,2019-05-09T15:15:00Z,"May 9, 2019 — Summerstown, Ontario",https://www.rcmp-grc.gc.ca/en/news?page=123
https://www.rcmp-grc.gc.ca/en/news/2019/fort-liard-rcmp-investigate-a-suddent-death,Fort Liard RCMP investigate a sudden death,2019-05-09T15:00:00Z,"May 9, 2019 — Fort Liard, Northwest Territories",https://www.rcmp-grc.gc.ca/en/news?page=123
https://www.rcmp-grc.gc.ca/en/news/2019/seatbelt-protects-man-hwy-102-rollover-collision,Seatbelt protects man in Hwy 102 rollover collision,2019-05-09T14:45:00Z,"May 9, 2019 — Hammonds Plains, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=123
https://www.rcmp-grc.gc.ca/en/news/2019/bay-st-george-rcmp-investigating-suspicious-fire-stephenville-crossing,Bay St. George RCMP investigating suspicious fire in Stephenville Crossing,2019-05-09T14:30:00Z,"May 9, 2019 — Stephenville, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=123
